,starttime,Lat,Lon,Base
58626,7/4/14 3:00,40.7601,-73.9968,B02598
58627,7/4/14 3:00,40.7672,-73.9837,B02598
58628,7/4/14 3:00,40.7397,-74.0062,B02598
58629,7/4/14 3:01,40.7672,-73.9842,B02598
58630,7/4/14 3:01,40.7536,-73.9632,B02598
58631,7/4/14 3:01,40.7137,-73.9332,B02598
58632,7/4/14 3:02,40.6848,-73.9702,B02598
58633,7/4/14 3:04,40.7401,-74.0053,B02598
58634,7/4/14 3:05,40.7222,-73.9933,B02598
58635,7/4/14 3:05,40.7399,-74.0053,B02598
58636,7/4/14 3:05,40.7401,-74.0053,B02598
58637,7/4/14 3:05,40.8123,-73.9298,B02598
58638,7/4/14 3:07,40.8121,-73.9304,B02598
58639,7/4/14 3:07,40.8121,-73.9304,B02598
58640,7/4/14 3:08,40.7432,-73.983,B02598
58641,7/4/14 3:08,40.7424,-74.0044,B02598
58642,7/4/14 3:09,40.7448,-73.9975,B02598
58643,7/4/14 3:10,40.7092,-73.9401,B02598
58644,7/4/14 3:10,40.7516,-73.986,B02598
58645,7/4/14 3:10,40.6791,-73.9832,B02598
58646,7/4/14 3:11,40.7423,-74.0044,B02598
58647,7/4/14 3:11,40.7862,-73.9713,B02598
58648,7/4/14 3:11,40.7862,-73.9713,B02598
58649,7/4/14 3:11,40.7473,-73.9859,B02598
58650,7/4/14 3:12,40.7383,-73.9932,B02598
58651,7/4/14 3:12,40.726,-73.9835,B02598
58652,7/4/14 3:13,40.7351,-74.0014,B02598
58653,7/4/14 3:13,40.74,-74.007,B02598
58654,7/4/14 3:13,40.7198,-73.9555,B02598
58655,7/4/14 3:14,40.7667,-73.9828,B02598
58656,7/4/14 3:14,40.7224,-73.9576,B02598
58657,7/4/14 3:15,40.7542,-73.9861,B02598
58658,7/4/14 3:15,40.7416,-74.0068,B02598
58659,7/4/14 3:16,40.7443,-74.0066,B02598
58660,7/4/14 3:17,40.7787,-73.9496,B02598
58661,7/4/14 3:17,40.7676,-73.9554,B02598
58662,7/4/14 3:17,40.7396,-74.0053,B02598
58663,7/4/14 3:19,40.6652,-73.9895,B02598
58664,7/4/14 3:19,40.7689,-73.982,B02598
58665,7/4/14 3:21,40.7543,-73.9864,B02598
58666,7/4/14 3:21,40.7441,-74.0067,B02598
58667,7/4/14 3:22,40.7143,-73.9996,B02598
58668,7/4/14 3:23,40.7357,-73.897,B02598
58669,7/4/14 3:23,40.7192,-73.9856,B02598
58670,7/4/14 3:24,40.7576,-73.919,B02598
58671,7/4/14 3:24,40.7198,-73.9875,B02598
58672,7/4/14 3:26,40.741,-74.0017,B02598
58673,7/4/14 3:26,40.7409,-74.005,B02598
58674,7/4/14 3:26,40.7387,-74.0082,B02598
58675,7/4/14 3:26,40.7276,-73.9817,B02598
58676,7/4/14 3:26,40.765,-73.9868,B02598
58677,7/4/14 3:27,40.8711,-73.8979,B02598
58678,7/4/14 3:27,40.7538,-73.9707,B02598
58679,7/4/14 3:28,40.7173,-74.0016,B02598
58680,7/4/14 3:28,40.7406,-74.0047,B02598
58681,7/4/14 3:29,40.7736,-73.978,B02598
58682,7/4/14 3:29,40.7438,-73.9735,B02598
58683,7/4/14 3:29,40.7438,-74.0067,B02598
58684,7/4/14 3:30,40.7329,-73.9917,B02598
58685,7/4/14 3:30,40.7329,-73.9917,B02598
58686,7/4/14 3:30,40.741,-73.9238,B02598
58687,7/4/14 3:31,40.7444,-74.0066,B02598
58688,7/4/14 3:31,40.7527,-73.981,B02598
58689,7/4/14 3:33,40.7441,-74.0067,B02598
58690,7/4/14 3:33,40.7442,-74.0067,B02598
58691,7/4/14 3:35,40.7067,-73.9529,B02598
58692,7/4/14 3:35,40.7138,-73.9335,B02598
58693,7/4/14 3:35,40.7209,-73.9567,B02598
58694,7/4/14 3:36,40.786,-73.9427,B02598
58695,7/4/14 3:37,40.8118,-73.9407,B02598
58696,7/4/14 3:37,40.7789,-73.9849,B02598
58697,7/4/14 3:38,40.6814,-73.9346,B02598
58698,7/4/14 3:38,40.7096,-73.8641,B02598
58699,7/4/14 3:38,40.7184,-73.9572,B02598
58700,7/4/14 3:38,40.6782,-74.0129,B02598
58701,7/4/14 3:39,40.7707,-73.9568,B02598
58702,7/4/14 3:40,40.7222,-73.9576,B02598
58703,7/4/14 3:40,40.6383,-73.9224,B02598
58704,7/4/14 3:42,40.732,-74.0027,B02598
58705,7/4/14 3:43,40.7409,-74.0076,B02598
58706,7/4/14 3:43,40.7221,-73.9576,B02598
58707,7/4/14 3:45,40.6651,-73.9776,B02598
58708,7/4/14 3:46,40.7144,-73.9459,B02598
58709,7/4/14 3:46,40.7545,-73.9879,B02598
58710,7/4/14 3:47,40.7431,-74.0037,B02598
58711,7/4/14 3:48,40.7937,-73.9718,B02598
58712,7/4/14 3:48,40.7319,-73.9966,B02598
